Customer_ID,Age,Gender,Device,Tenure_Months,Total_Spend,App_Visits,Return_Rate,Preferred_Category
37715,47,Erkek,Mobil Uygulama,36,2717.96,19,0.076,Premium Elektronik
43284,52,Kadın,Masaüstü Web,69,141.83,4,0,Mobil Aksesuarlar
48479,50,Kadın,Masaüstü Web,61,152,3,0.026,Mobil Aksesuarlar
5269,35,Kadın,Mobil Uygulama,52,4879.61,18,0,Premium Elektronik
6262,37,Kadın,Mobil Uygulama,29,5545.21,21,0.067,Akıllı Telefonlar
10998,38,Kadın,Mobil Uygulama,55,4878.35,12,0.04,Premium Elektronik
32052,22,Kadın,Mobil Uygulama,17,2454.57,32,0.17,Mobil Aksesuarlar
42147,68,Erkek,Masaüstü Web,65,166.68,3,0.01,Mobil Aksesuarlar
30669,21,Erkek,Mobil Uygulama,21,1632.7,18,0.143,Akıllı Telefonlar
34534,25,Erkek,Masaüstü Web,27,2848.63,25,0.09,Gaming Ekipmanları
44501,50,Kadın,Masaüstü Web,57,115.16,1,0.012,Mobil Aksesuarlar
22408,24,Erkek,Mobil Uygulama,8,988.26,30,0.311,Akıllı Telefonlar
50283,73,Kadın,Masaüstü Web,56,105.21,0,0.015,Mobil Aksesuarlar
36272,36,Kadın,Mobil Uygulama,19,1325.01,21,0.076,Akıllı Telefonlar
7605,42,Erkek,Masaüstü Web,41,6536.04,17,0.048,Premium Elektronik
8793,36,Erkek,Mobil Uygulama,50,3772.05,18,0.046,Akıllı Telefonlar
27916,34,Kadın,Masaüstü Web,18,2946.79,21,0.138,Premium Elektronik
43301,47,Erkek,Mobil Uygulama,73,143,4,0,Mobil Aksesuarlar
29105,24,Kadın,Mobil Uygulama,24,1500.24,26,0.072,Akıllı Telefonlar
2297,48,Kadın,Mobil Uygulama,65,3696.28,12,0.038,Premium Elektronik
29157,21,Kadın,Mobil Uygulama,26,2903.93,21,0.128,Akıllı Telefonlar
19484,22,Erkek,Mobil Uygulama,11,672.97,42,0.038,Akıllı Telefonlar
27389,38,Kadın,Mobil Uygulama,23,1499.99,28,0.086,Premium Elektronik
25980,21,Kadın,Mobil Uygulama,18,631.37,32,0.299,Gaming Ekipmanları
36265,28,Kadın,Masaüstü Web,27,2824.57,15,0.139,Mobil Aksesuarlar
5668,52,Erkek,Mobil Uygulama,46,6677.55,8,0.017,Premium Elektronik
40947,21,Kadın,Mobil Uygulama,16,1730.95,35,0.133,Akıllı Telefonlar
2027,42,Erkek,Mobil Uygulama,37,4716.72,14,0.028,Premium Elektronik
44973,53,Erkek,Masaüstü Web,53,177.08,4,0.024,Mobil Aksesuarlar
31715,37,Erkek,Mobil Uygulama,19,2049.73,17,0.145,Akıllı Telefonlar
35385,27,Kadın,Masaüstü Web,21,2157.72,15,0.126,Akıllı Telefonlar
7019,41,Erkek,Masaüstü Web,54,5203.49,18,0.03,Premium Elektronik
34287,23,Erkek,Mobil Uygulama,1,1995.11,25,0.112,Akıllı Telefonlar
34030,20,Kadın,Masaüstü Web,31,1933.3,41,0.073,Akıllı Telefonlar
6741,44,Erkek,Masaüstü Web,39,3105.44,21,0.06,Premium Elektronik
33969,22,Kadın,Mobil Uygulama,26,1886.87,16,0.129,Akıllı Telefonlar
20549,19,Erkek,Mobil Uygulama,11,793.23,44,0.176,Gaming Ekipmanları
44806,59,Erkek,Masaüstü Web,71,122.12,5,0.006,Mobil Aksesuarlar
39300,35,Erkek,Masaüstü Web,35,2603.16,31,0.116,Akıllı Telefonlar
21261,19,Erkek,Mobil Uygulama,8,639.17,59,0.165,Gaming Ekipmanları
49081,48,Kadın,Masaüstü Web,71,125.88,2,0.017,Mobil Aksesuarlar
45745,53,Erkek,Masaüstü Web,55,173.43,0,0.012,Mobil Aksesuarlar
6337,39,Kadın,Mobil Uygulama,42,2959.57,16,0.048,Premium Elektronik
5718,49,Kadın,Masaüstü Web,50,4212.3,6,0.04,Premium Elektronik
27060,33,Erkek,Mobil Uygulama,36,1980.89,35,0.179,Akıllı Telefonlar
34545,40,Kadın,Mobil Uygulama,22,1857.98,33,0.122,Akıllı Telefonlar
48411,42,Kadın,Masaüstü Web,88,234.58,5,0.015,Mobil Aksesuarlar
33843,31,Kadın,Mobil Uygulama,29,2180.9,24,0.101,Akıllı Telefonlar
45646,71,Erkek,Masaüstü Web,61,75.49,2,0.018,Mobil Aksesuarlar
34355,21,Erkek,Mobil Uygulama,32,1939.66,20,0.079,Premium Elektronik
20848,30,Erkek,Mobil Uygulama,11,750.77,55,0.363,Gaming Ekipmanları
24535,20,Kadın,Mobil Uygulama,15,445.04,59,0.131,Gaming Ekipmanları
32355,24,Kadın,Mobil Uygulama,19,1818.67,20,0.18,Akıllı Telefonlar
6859,40,Kadın,Mobil Uygulama,43,6404.68,18,0.018,Premium Elektronik
47626,47,Kadın,Masaüstü Web,56,128.2,1,0.027,Mobil Aksesuarlar
49179,49,Kadın,Masaüstü Web,84,198.44,2,0.002,Mobil Aksesuarlar
26079,32,Erkek,Mobil Uygulama,16,1563.25,20,0.142,Akıllı Telefonlar
6108,42,Kadın,Masaüstü Web,48,4243.64,9,0,Premium Elektronik
31843,43,Kadın,Mobil Uygulama,33,1336.18,27,0.164,Akıllı Telefonlar
22971,22,Erkek,Mobil Uygulama,23,993.78,59,0.321,Gaming Ekipmanları
44091,66,Kadın,Mobil Uygulama,45,206.06,2,0.003,Mobil Aksesuarlar
35437,27,Kadın,Mobil Uygulama,22,1007.79,27,0.165,Akıllı Telefonlar
9970,51,Erkek,Mobil Uygulama,47,3699.66,10,0.027,Premium Elektronik
18872,18,Kadın,Mobil Uygulama,11,529.19,73,0.105,Gaming Ekipmanları
21020,25,Erkek,Mobil Uygulama,21,1010.5,75,0.084,Gaming Ekipmanları
21352,18,Erkek,Mobil Uygulama,5,770.02,20,0.169,Gaming Ekipmanları
17442,19,Kadın,Mobil Uygulama,8,1054.03,67,0.274,Gaming Ekipmanları
37411,27,Kadın,Masaüstü Web,22,1339.54,20,0.041,Akıllı Telefonlar
14871,21,Kadın,Mobil Uygulama,10,1007.4,38,0.182,Gaming Ekipmanları
20166,27,Kadın,Mobil Uygulama,17,964.58,62,0.231,Gaming Ekipmanları
2565,46,Kadın,Masaüstü Web,49,5569.45,20,0.021,Premium Elektronik
20897,22,Kadın,Mobil Uygulama,10,767.49,45,0.232,Gaming Ekipmanları
22745,21,Kadın,Mobil Uygulama,15,609.71,58,0.132,Gaming Ekipmanları
27066,46,Erkek,Mobil Uygulama,1,2219.36,44,0.087,Akıllı Telefonlar
20022,24,Kadın,Mobil Uygulama,27,648.86,55,0.215,Gaming Ekipmanları
13277,19,Kadın,Mobil Uygulama,12,573.36,46,0.198,Gaming Ekipmanları
26798,31,Erkek,Mobil Uygulama,11,1457.89,18,0.205,Akıllı Telefonlar
27444,22,Kadın,Mobil Uygulama,11,1738.67,29,0.142,Gaming Ekipmanları
21723,24,Kadın,Masaüstü Web,20,869.61,60,0.205,Gaming Ekipmanları
25397,25,Kadın,Mobil Uygulama,13,790.66,59,0.4,Gaming Ekipmanları
45820,68,Kadın,Masaüstü Web,74,79.66,7,0.011,Premium Elektronik
22262,20,Erkek,Masaüstü Web,12,242.93,37,0.361,Gaming Ekipmanları
42145,47,Kadın,Masaüstü Web,73,109.35,1,0.003,Mobil Aksesuarlar
32445,35,Erkek,Masaüstü Web,14,1405.26,41,0.082,Mobil Aksesuarlar
47792,66,Erkek,Masaüstü Web,58,160.45,4,0.006,Mobil Aksesuarlar
41250,59,Erkek,Masaüstü Web,71,100.89,3,0.009,Mobil Aksesuarlar
46625,53,Kadın,Mobil Uygulama,82,81.29,3,0.017,Akıllı Telefonlar
35609,27,Erkek,Mobil Uygulama,18,1647.8,29,0.153,Akıllı Telefonlar
31648,18,Kadın,Mobil Uygulama,39,1030.15,18,0.213,Akıllı Telefonlar
15757,22,Kadın,Masaüstü Web,8,668.61,41,0.207,Gaming Ekipmanları
35104,34,Erkek,Masaüstü Web,49,1930.22,19,0.126,Akıllı Telefonlar
3002,41,Kadın,Masaüstü Web,29,2621.02,14,0.047,Premium Elektronik
50479,41,Erkek,Masaüstü Web,64,73.42,1,0,Mobil Aksesuarlar
42389,51,Kadın,Masaüstü Web,71,201.28,6,0.017,Mobil Aksesuarlar
1776,33,Kadın,Masaüstü Web,58,4716.55,9,0,Premium Elektronik
44368,53,Kadın,Masaüstü Web,56,85.01,2,0.013,Mobil Aksesuarlar
41187,63,Kadın,Masaüstü Web,72,122.9,8,0.014,Mobil Aksesuarlar
30999,29,Kadın,Mobil Uygulama,18,1389.32,11,0.028,Akıllı Telefonlar
1984,42,Kadın,Masaüstü Web,64,5037.18,11,0.035,Premium Elektronik
45238,47,Kadın,Mobil Uygulama,74,131.51,0,0.006,Mobil Aksesuarlar
2388,51,Erkek,Mobil Uygulama,67,5257.3,22,0.018,Premium Elektronik
40438,41,Kadın,Mobil Uygulama,17,2463.92,8,0.158,Akıllı Telefonlar
30391,22,Kadın,Mobil Uygulama,26,3267.27,31,0.115,Akıllı Telefonlar
15151,23,Kadın,Mobil Uygulama,12,799.64,25,0.247,Gaming Ekipmanları
11447,18,Erkek,Mobil Uygulama,7,478,37,0.272,Gaming Ekipmanları
37210,30,Erkek,Masaüstü Web,21,3069.36,43,0.036,Mobil Aksesuarlar
8286,36,Erkek,Masaüstü Web,44,4803.15,11,0.028,Premium Elektronik
24995,28,Kadın,Mobil Uygulama,18,808.78,32,0.268,Gaming Ekipmanları
48490,52,Kadın,Masaüstü Web,65,16.83,6,0.004,Akıllı Telefonlar
38725,32,Erkek,Mobil Uygulama,30,2024.79,27,0.092,Akıllı Telefonlar
2816,37,Erkek,Mobil Uygulama,52,5203.96,15,0.024,Premium Elektronik
23256,23,Kadın,Mobil Uygulama,17,973.52,54,0.303,Akıllı Telefonlar
1140,35,Kadın,Masaüstü Web,59,3203.95,13,0.049,Premium Elektronik
31595,37,Erkek,Mobil Uygulama,19,862.25,34,0.145,Premium Elektronik
41325,60,Erkek,Masaüstü Web,54,198.81,3,0,Mobil Aksesuarlar
49774,43,Erkek,Mobil Uygulama,40,118.86,3,0,Mobil Aksesuarlar
10474,39,Kadın,Masaüstü Web,64,4915.07,21,0.024,Premium Elektronik
46193,65,Kadın,Mobil Uygulama,94,145.94,6,0.012,Mobil Aksesuarlar
15704,18,Erkek,Mobil Uygulama,12,356.67,48,0.174,Akıllı Telefonlar
33790,39,Kadın,Masaüstü Web,20,1031.83,26,0.128,Akıllı Telefonlar
6916,37,Erkek,Mobil Uygulama,54,5011.61,19,0,Premium Elektronik
37273,27,Kadın,Mobil Uygulama,18,1774.53,20,0.076,Akıllı Telefonlar
18087,23,Erkek,Mobil Uygulama,12,416.42,64,0.251,Gaming Ekipmanları
13278,18,Erkek,Mobil Uygulama,2,670.83,66,0.31,Gaming Ekipmanları
25351,21,Erkek,Mobil Uygulama,9,1102.15,55,0.116,Gaming Ekipmanları
49768,36,Erkek,Masaüstü Web,22,152.82,6,0.038,Mobil Aksesuarlar
42243,59,Kadın,Masaüstü Web,58,195.83,5,0.022,Mobil Aksesuarlar
28317,29,Kadın,Masaüstü Web,42,1225.15,21,0.12,Akıllı Telefonlar
47647,53,Kadın,Mobil Uygulama,77,117.36,2,0,Mobil Aksesuarlar
14534,21,Erkek,Masaüstü Web,16,899.7,53,0.181,Gaming Ekipmanları
7581,40,Erkek,Masaüstü Web,43,4562.45,21,0.022,Premium Elektronik
39690,24,Erkek,Mobil Uygulama,26,1681.85,18,0.173,Mobil Aksesuarlar
27388,39,Erkek,Mobil Uygulama,18,1437.88,37,0.086,Akıllı Telefonlar
47377,46,Erkek,Masaüstü Web,43,29.12,3,0,Mobil Aksesuarlar
6687,50,Erkek,Masaüstü Web,52,3879.74,11,0.028,Premium Elektronik
45433,45,Kadın,Masaüstü Web,61,111.63,7,0.009,Mobil Aksesuarlar
2795,43,Erkek,Mobil Uygulama,25,5822.93,9,0.032,Premium Elektronik
27360,36,Erkek,Masaüstü Web,16,2277.18,31,0.136,Akıllı Telefonlar
6532,38,Kadın,Masaüstü Web,37,5563.44,21,0.02,Akıllı Telefonlar
36252,23,Erkek,Mobil Uygulama,7,2337.98,25,0.135,Mobil Aksesuarlar
45178,48,Kadın,Masaüstü Web,90,170.5,7,0.001,Gaming Ekipmanları
18653,27,Kadın,Mobil Uygulama,9,999.06,63,0.426,Gaming Ekipmanları
19150,27,Kadın,Mobil Uygulama,15,649.99,44,0.278,Gaming Ekipmanları
32264,40,Erkek,Mobil Uygulama,44,2421.5,26,0.107,Akıllı Telefonlar
22298,26,Erkek,Mobil Uygulama,9,894.39,45,0.101,Premium Elektronik
33728,32,Erkek,Mobil Uygulama,39,2423.15,10,0.112,Mobil Aksesuarlar
9868,37,Erkek,Masaüstü Web,67,3217.44,16,0.029,Premium Elektronik
5621,39,Erkek,Mobil Uygulama,42,6328.97,10,0.039,Premium Elektronik
8644,42,Kadın,Masaüstü Web,68,5922.26,11,0.038,Premium Elektronik
1456,37,Erkek,Masaüstü Web,35,4009.13,23,0.036,Premium Elektronik
13242,29,Kadın,Mobil Uygulama,10,923.11,53,0.284,Gaming Ekipmanları
15135,27,Kadın,Mobil Uygulama,10,842.15,46,0.144,Gaming Ekipmanları
17297,28,Kadın,Mobil Uygulama,19,963.18,78,0.386,Gaming Ekipmanları
36552,50,Kadın,Masaüstü Web,20,2226.87,31,0.158,Akıllı Telefonlar
31706,27,Erkek,Mobil Uygulama,29,1585.25,17,0.133,Gaming Ekipmanları
48367,54,Erkek,Masaüstü Web,73,222.59,2,0.003,Akıllı Telefonlar
11819,26,Erkek,Mobil Uygulama,8,715.01,48,0.327,Akıllı Telefonlar
12977,21,Erkek,Mobil Uygulama,1,871.95,63,0.211,Gaming Ekipmanları
13081,26,Erkek,Mobil Uygulama,17,690.48,71,0.348,Gaming Ekipmanları
46571,51,Kadın,Masaüstü Web,74,91.82,5,0.012,Mobil Aksesuarlar
22485,22,Erkek,Masaüstü Web,15,975.5,59,0.272,Gaming Ekipmanları
4034,36,Erkek,Masaüstü Web,34,5736.2,17,0.042,Premium Elektronik
45710,43,Erkek,Mobil Uygulama,85,105.78,5,0.01,Mobil Aksesuarlar
24128,25,Kadın,Mobil Uygulama,17,587.09,50,0.276,Gaming Ekipmanları
2614,42,Kadın,Masaüstü Web,45,3582.74,18,0.025,Premium Elektronik
13247,20,Kadın,Mobil Uygulama,7,939.93,70,0.263,Gaming Ekipmanları
15650,24,Kadın,Masaüstü Web,7,993.87,52,0.242,Gaming Ekipmanları
47990,62,Kadın,Masaüstü Web,60,135.95,2,0.019,Mobil Aksesuarlar
7170,45,Kadın,Masaüstü Web,44,3914.55,11,0.031,Gaming Ekipmanları
1120,47,Kadın,Masaüstü Web,47,3377.09,8,0.05,Premium Elektronik
43090,53,Kadın,Masaüstü Web,90,135.81,2,0.003,Mobil Aksesuarlar
48758,51,Kadın,Masaüstü Web,78,172.16,4,0,Akıllı Telefonlar
14199,29,Erkek,Masaüstü Web,18,936.01,39,0.294,Akıllı Telefonlar
45621,74,Kadın,Masaüstü Web,63,172.45,6,0.011,Mobil Aksesuarlar
3042,40,Erkek,Mobil Uygulama,36,4398.59,19,0.019,Akıllı Telefonlar
44401,58,Erkek,Masaüstü Web,44,167.31,5,0.008,Mobil Aksesuarlar
36232,43,Kadın,Mobil Uygulama,28,1996.68,31,0.089,Akıllı Telefonlar
23735,21,Erkek,Mobil Uygulama,14,584.69,63,0.225,Gaming Ekipmanları
38443,31,Erkek,Mobil Uygulama,21,1441.62,35,0.105,Akıllı Telefonlar
29829,42,Kadın,Mobil Uygulama,5,2092.38,26,0.06,Akıllı Telefonlar
25928,22,Erkek,Mobil Uygulama,6,547.6,57,0.401,Premium Elektronik
10526,37,Kadın,Mobil Uygulama,48,6470.68,16,0.035,Gaming Ekipmanları
45551,47,Kadın,Masaüstü Web,71,50.36,0,0.005,Mobil Aksesuarlar
37214,31,Kadın,Mobil Uygulama,39,1841.69,24,0.178,Akıllı Telefonlar
43194,56,Erkek,Mobil Uygulama,50,106.85,0,0.009,Mobil Aksesuarlar
30137,27,Kadın,Mobil Uygulama,25,2978.26,33,0.089,Akıllı Telefonlar
50246,43,Erkek,Masaüstü Web,30,141.02,3,0,Mobil Aksesuarlar
43620,53,Kadın,Masaüstü Web,56,195.08,3,0.005,Mobil Aksesuarlar
22207,25,Erkek,Mobil Uygulama,15,450.33,56,0.282,Gaming Ekipmanları
6706,29,Erkek,Masaüstü Web,33,5891.04,9,0,Premium Elektronik
42807,51,Kadın,Masaüstü Web,61,182.6,1,0.021,Mobil Aksesuarlar
34339,30,Kadın,Mobil Uygulama,38,1797.68,31,0.102,Akıllı Telefonlar
38417,38,Kadın,Mobil Uygulama,27,2325.18,30,0.138,Akıllı Telefonlar
48029,50,Erkek,Masaüstü Web,34,168.42,6,0.008,Mobil Aksesuarlar
38957,33,Erkek,Masaüstü Web,39,2515.46,38,0.131,Gaming Ekipmanları
20248,24,Erkek,Mobil Uygulama,16,271.27,56,0.276,Gaming Ekipmanları
41549,62,Kadın,Masaüstü Web,77,171.08,4,0.015,Mobil Aksesuarlar
23650,24,Kadın,Mobil Uygulama,8,758.53,45,0.267,Gaming Ekipmanları
9708,44,Kadın,Mobil Uygulama,35,2813.47,19,0.029,Premium Elektronik
29588,30,Kadın,Mobil Uygulama,32,1644.14,21,0.077,Mobil Aksesuarlar
46821,49,Kadın,Masaüstü Web,78,123.87,7,0.017,Mobil Aksesuarlar
2276,43,Kadın,Masaüstü Web,36,5275.68,15,0.039,Premium Elektronik
11355,28,Kadın,Mobil Uygulama,6,1073.63,40,0.234,Gaming Ekipmanları
39836,33,Kadın,Mobil Uygulama,16,1330.74,14,0.16,Gaming Ekipmanları
30674,39,Erkek,Mobil Uygulama,22,2405.38,16,0.129,Akıllı Telefonlar
17042,22,Kadın,Mobil Uygulama,15,1140.28,47,0.255,Gaming Ekipmanları
3216,44,Kadın,Mobil Uygulama,60,4066.65,22,0.019,Premium Elektronik
31007,33,Kadın,Mobil Uygulama,13,1856.38,41,0.171,Akıllı Telefonlar
40744,35,Kadın,Mobil Uygulama,33,2201.83,23,0.13,Akıllı Telefonlar
3010,48,Kadın,Mobil Uygulama,51,4092.41,9,0.009,Premium Elektronik
18759,24,Kadın,Mobil Uygulama,3,770.37,70,0.29,Gaming Ekipmanları
49441,64,Kadın,Masaüstü Web,56,160.55,1,0.024,Mobil Aksesuarlar
32908,35,Kadın,Mobil Uygulama,39,3285.69,36,0.142,Akıllı Telefonlar
42135,44,Erkek,Masaüstü Web,47,69.26,3,0.006,Mobil Aksesuarlar
16886,18,Kadın,Masaüstü Web,7,873.59,52,0.213,Gaming Ekipmanları
24943,27,Erkek,Mobil Uygulama,4,1187.05,58,0.077,Gaming Ekipmanları
15219,27,Erkek,Mobil Uygulama,9,519,17,0.218,Gaming Ekipmanları
35806,28,Erkek,Mobil Uygulama,37,2601.79,28,0.165,Premium Elektronik
9638,35,Erkek,Mobil Uygulama,44,4541.92,13,0.04,Premium Elektronik
22648,18,Erkek,Mobil Uygulama,19,735.37,49,0.434,Mobil Aksesuarlar
37275,37,Kadın,Mobil Uygulama,30,1560.7,16,0.197,Premium Elektronik
6163,41,Kadın,Mobil Uygulama,33,864.8,22,0,Premium Elektronik
49889,63,Erkek,Masaüstü Web,56,211.43,6,0.023,Mobil Aksesuarlar
9833,39,Erkek,Mobil Uygulama,62,4249.59,19,0.06,Premium Elektronik
19859,23,Erkek,Mobil Uygulama,23,939.94,69,0.177,Gaming Ekipmanları
34304,33,Kadın,Mobil Uygulama,26,2325.2,26,0.097,Akıllı Telefonlar
17812,19,Erkek,Mobil Uygulama,6,789.83,13,0.28,Gaming Ekipmanları
46429,55,Kadın,Masaüstü Web,60,160.44,4,0,Mobil Aksesuarlar
38921,48,Kadın,Mobil Uygulama,16,1604.39,14,0.131,Akıllı Telefonlar
16483,18,Erkek,Mobil Uygulama,10,1024.85,52,0.119,Gaming Ekipmanları
44410,60,Kadın,Mobil Uygulama,46,89.09,6,0.011,Mobil Aksesuarlar
41866,40,Erkek,Mobil Uygulama,42,188.26,7,0.003,Mobil Aksesuarlar
16879,23,Erkek,Mobil Uygulama,3,709.62,57,0.259,Gaming Ekipmanları
42658,65,Erkek,Masaüstü Web,62,150.5,4,0.029,Mobil Aksesuarlar
33107,43,Erkek,Mobil Uygulama,14,2720.29,21,0.161,Akıllı Telefonlar
42177,49,Kadın,Mobil Uygulama,59,181.76,4,0,Mobil Aksesuarlar
9919,32,Kadın,Mobil Uygulama,67,2604,22,0.013,Premium Elektronik
23965,22,Kadın,Mobil Uygulama,1,806.88,44,0.206,Gaming Ekipmanları
46335,58,Erkek,Masaüstü Web,56,143.14,4,0.007,Mobil Aksesuarlar
35423,32,Kadın,Mobil Uygulama,12,1852.31,13,0.136,Akıllı Telefonlar
50121,72,Kadın,Mobil Uygulama,69,205.97,3,0.011,Akıllı Telefonlar
16671,25,Kadın,Mobil Uygulama,8,795.05,47,0.194,Gaming Ekipmanları
23819,22,Erkek,Mobil Uygulama,12,687.78,45,0.251,Gaming Ekipmanları
36838,26,Kadın,Masaüstü Web,40,2528.09,11,0.141,Akıllı Telefonlar
43326,45,Erkek,Masaüstü Web,50,116.03,6,0.016,Mobil Aksesuarlar
45938,61,Kadın,Masaüstü Web,57,155.06,5,0.016,Mobil Aksesuarlar
5171,33,Kadın,Masaüstü Web,48,3205.07,8,0.055,Mobil Aksesuarlar
18820,18,Erkek,Mobil Uygulama,11,536.75,71,0.189,Gaming Ekipmanları
49951,60,Kadın,Mobil Uygulama,38,142.67,2,0.003,Mobil Aksesuarlar
22157,18,Kadın,Mobil Uygulama,3,558.62,34,0.149,Gaming Ekipmanları
26950,48,Erkek,Mobil Uygulama,27,2584.78,14,0.085,Akıllı Telefonlar
28890,34,Erkek,Masaüstü Web,41,2254.57,21,0.117,Premium Elektronik
12150,24,Erkek,Mobil Uygulama,19,1085.28,38,0.41,Gaming Ekipmanları
16969,24,Erkek,Mobil Uygulama,13,558.13,67,0.118,Akıllı Telefonlar
32327,24,Kadın,Mobil Uygulama,20,1965.5,14,0.081,Akıllı Telefonlar
38611,35,Erkek,Masaüstü Web,26,2178.01,14,0.125,Akıllı Telefonlar
44253,59,Kadın,Masaüstü Web,57,190.34,1,0.009,Akıllı Telefonlar
23271,24,Kadın,Mobil Uygulama,4,824.64,34,0.186,Gaming Ekipmanları
13775,18,Erkek,Mobil Uygulama,21,795.27,49,0.25,Akıllı Telefonlar
23671,20,Kadın,Mobil Uygulama,17,573.59,51,0.089,Gaming Ekipmanları
11384,21,Kadın,Mobil Uygulama,12,701.93,36,0.218,Akıllı Telefonlar
45695,49,Erkek,Mobil Uygulama,52,112.91,4,0.013,Mobil Aksesuarlar
15593,23,Kadın,Mobil Uygulama,7,1013.98,35,0.319,Gaming Ekipmanları
1872,37,Erkek,Mobil Uygulama,40,4781.92,19,0.017,Premium Elektronik
4581,55,Erkek,Masaüstü Web,41,4555.21,25,0.04,Akıllı Telefonlar
5710,42,Kadın,Masaüstü Web,22,4488.39,16,0.035,Mobil Aksesuarlar
42938,62,Kadın,Masaüstü Web,83,170.14,4,0.017,Mobil Aksesuarlar
44013,54,Kadın,Mobil Uygulama,77,257.12,2,0.024,Mobil Aksesuarlar
1991,43,Kadın,Masaüstü Web,53,4402.65,9,0.028,Premium Elektronik
45888,48,Kadın,Masaüstü Web,76,273.24,5,0,Mobil Aksesuarlar
28301,38,Kadın,Masaüstü Web,17,2315,28,0.077,Akıllı Telefonlar
1123,50,Kadın,Masaüstü Web,53,5199.21,24,0.014,Premium Elektronik
21316,22,Erkek,Mobil Uygulama,12,645.26,28,0.364,Akıllı Telefonlar
25203,18,Kadın,Mobil Uygulama,4,728.14,56,0.326,Gaming Ekipmanları
29595,30,Kadın,Mobil Uygulama,28,2002.78,29,0.22,Akıllı Telefonlar
10095,49,Erkek,Mobil Uygulama,47,6092.85,9,0.022,Premium Elektronik
20035,18,Erkek,Mobil Uygulama,9,995.74,65,0.128,Gaming Ekipmanları
4209,47,Erkek,Mobil Uygulama,51,4641.99,13,0.051,Premium Elektronik
19295,21,Kadın,Mobil Uygulama,9,698.72,46,0.248,Gaming Ekipmanları
20120,21,Erkek,Mobil Uygulama,6,491.69,22,0.187,Gaming Ekipmanları
3075,38,Erkek,Mobil Uygulama,42,3455.33,17,0.033,Premium Elektronik
26653,31,Erkek,Mobil Uygulama,34,1819.49,21,0.036,Akıllı Telefonlar
24523,23,Kadın,Mobil Uygulama,9,1172.46,47,0.306,Gaming Ekipmanları
43660,54,Erkek,Mobil Uygulama,49,179.45,1,0.02,Mobil Aksesuarlar
28179,33,Kadın,Mobil Uygulama,33,1926.47,30,0.087,Akıllı Telefonlar
41732,40,Erkek,Masaüstü Web,45,172.18,4,0,Mobil Aksesuarlar
23574,19,Erkek,Masaüstü Web,8,761.66,20,0.124,Gaming Ekipmanları
48126,52,Kadın,Masaüstü Web,55,148.05,4,0,Mobil Aksesuarlar
25981,23,Kadın,Mobil Uygulama,22,592.01,42,0.254,Gaming Ekipmanları
36004,27,Kadın,Mobil Uygulama,28,974.81,33,0.108,Akıllı Telefonlar
20101,20,Erkek,Masaüstü Web,13,538.66,53,0.121,Gaming Ekipmanları
13326,19,Erkek,Mobil Uygulama,11,920.58,49,0.408,Gaming Ekipmanları
14627,18,Kadın,Mobil Uygulama,11,774.51,72,0.216,Gaming Ekipmanları
31953,34,Kadın,Mobil Uygulama,20,2190.84,30,0.178,Akıllı Telefonlar
22979,21,Erkek,Mobil Uygulama,15,607.86,51,0.376,Akıllı Telefonlar
15723,18,Erkek,Mobil Uygulama,5,669.5,63,0.194,Akıllı Telefonlar
41153,65,Kadın,Masaüstü Web,48,137.74,2,0.017,Mobil Aksesuarlar
14129,24,Kadın,Mobil Uygulama,18,688.78,76,0.339,Gaming Ekipmanları
35481,33,Erkek,Mobil Uygulama,38,1466.1,25,0.123,Mobil Aksesuarlar
12502,26,Erkek,Masaüstü Web,13,521.22,46,0.276,Gaming Ekipmanları
18367,22,Erkek,Mobil Uygulama,28,1036.09,58,0.295,Gaming Ekipmanları
27698,37,Erkek,Masaüstü Web,17,2533.29,28,0.112,Akıllı Telefonlar
37015,37,Kadın,Mobil Uygulama,25,2587.99,29,0.097,Akıllı Telefonlar
21175,19,Erkek,Mobil Uygulama,8,808.02,54,0.22,Gaming Ekipmanları
43119,42,Kadın,Masaüstü Web,60,181.79,5,0,Mobil Aksesuarlar
36658,30,Erkek,Mobil Uygulama,23,2575.5,25,0.078,Akıllı Telefonlar
11844,21,Kadın,Mobil Uygulama,20,381.92,90,0.249,Gaming Ekipmanları
37316,30,Kadın,Mobil Uygulama,25,2223.28,15,0.067,Premium Elektronik
22500,21,Kadın,Masaüstü Web,12,815.19,37,0.155,Gaming Ekipmanları
16123,23,Erkek,Mobil Uygulama,19,936.72,41,0.126,Gaming Ekipmanları
48630,76,Erkek,Masaüstü Web,63,107.93,4,0.02,Mobil Aksesuarlar
2995,44,Erkek,Masaüstü Web,32,4951.35,14,0.043,Premium Elektronik
12896,21,Erkek,Mobil Uygulama,12,779.03,41,0.305,Gaming Ekipmanları
19177,25,Kadın,Mobil Uygulama,11,815,40,0.219,Akıllı Telefonlar
11798,27,Kadın,Masaüstü Web,9,902.39,56,0.118,Gaming Ekipmanları
27089,51,Kadın,Masaüstü Web,25,1994.49,32,0.118,Akıllı Telefonlar
27311,29,Kadın,Mobil Uygulama,26,1498.12,18,0.174,Gaming Ekipmanları
17597,19,Erkek,Mobil Uygulama,16,565.62,29,0.09,Mobil Aksesuarlar
11651,20,Erkek,Mobil Uygulama,14,753.25,50,0.29,Gaming Ekipmanları
